simulation,Parameter,Estimate,model
584,sim_fisher,0.019319144298700422,NA
584,NA,NA,sim_global
585,(Intercept),-1.3713560040077164,NA
585,sim_nat_land,-0.30661284038447373,NA
585,sim_wide_lf,0.3405802702076579,NA
585,sim_wtd,0.0838139873725498,NA
585,sim_moose,-0.06688144354118594,NA
585,sim_squirrel,0.09549985965057062,NA
585,sim_hare,0.2172074227670861,NA
585,sim_wolf,0.18705934756005532,NA
585,sim_lynx,0.14797503642880808,NA
585,sim_fisher,0.025609385500027233,NA
585,NA,NA,sim_global_int
586,(Intercept),-1.3457299678989911,NA
586,sim_nat_land,-0.2292185576078435,NA
586,sim_wide_lf,0.47062854932041465,NA
586,sim_wtd,0.09716626382970996,NA
586,sim_moose,-0.06196468672080309,NA
586,sim_squirrel,0.09988872339182264,NA
586,sim_hare,0.15401604250766238,NA
586,sim_wolf,0.1813962327896509,NA
586,sim_lynx,0.14745949476694176,NA
586,sim_fisher,0.010663760157072735,NA
586,NA,NA,sim_global
587,(Intercept),-0.837821937630322,NA
587,sim_nat_land,-0.7118207441658078,NA
587,sim_wide_lf,0.33552489188122225,NA
587,sim_wtd,0.010863650570604797,NA
587,sim_moose,-0.06529307835966322,NA
587,sim_squirrel,0.026160812717559934,NA
587,sim_hare,0.1727295824332548,NA
587,sim_wolf,0.14229063578721568,NA
587,sim_lynx,0.1742148735822075,NA
587,sim_fisher,0.019306408003160202,NA
587,NA,NA,sim_global_int
588,(Intercept),-1.3587613833606325,NA
588,sim_nat_land,-0.2483873961753339,NA
588,sim_wide_lf,0.2660647957727753,NA
588,sim_wtd,0.11613417793571926,NA
588,sim_moose,-0.07824439584939705,NA
588,sim_squirrel,0.04893122500464406,NA
588,sim_hare,0.17839961617455835,NA
588,sim_wolf,0.18020628806843236,NA
588,sim_lynx,0.21953311105372558,NA
588,sim_fisher,0.01742529362064478,NA
588,NA,NA,sim_global_int
589,(Intercept),-1.6029186971278162,NA
589,sim_nat_land,-0.37351638454886327,NA
589,sim_wide_lf,0.37289880835720957,NA
589,sim_wtd,0.077883329881579,NA
589,sim_moose,-0.051719644206697606,NA
589,sim_squirrel,0.06639938456458669,NA
589,sim_hare,0.18784711530177783,NA
589,sim_wolf,0.2071085366646208,NA
589,sim_lynx,0.2268178788329291,NA
589,sim_fisher,0.05751008178650603,NA
589,NA,NA,sim_global
590,(Intercept),-1.266297467792544,NA
590,sim_nat_land,-0.24279151132640367,NA
590,sim_wide_lf,0.28656751490729376,NA
590,sim_wtd,0.0651050164092527,NA
590,sim_moose,-0.052903344714277954,NA
590,sim_squirrel,0.07258870555478439,NA
590,sim_hare,0.18775210770501694,NA
590,sim_wolf,0.20516536829101012,NA
590,sim_lynx,0.09994512021222646,NA
590,sim_fisher,0.03341466724961554,NA
590,NA,NA,sim_global_int
591,(Intercept),-1.1692435969619286,NA
591,sim_nat_land,-0.5943482691120774,NA
591,sim_wide_lf,0.44221891172846084,NA
591,sim_wtd,0.051613958478311,NA
591,sim_moose,-0.04722073272139058,NA
591,sim_squirrel,0.0637660659796083,NA
591,sim_hare,0.17119669015947064,NA
591,sim_wolf,0.16808976736874048,NA
591,sim_lynx,0.1925399921745682,NA
591,sim_fisher,0.01493041420886411,NA
591,NA,NA,sim_global
592,(Intercept),-1.4939146855774306,NA
592,sim_nat_land,-0.27081686896963963,NA
592,sim_wide_lf,0.3745267055434125,NA
592,sim_wtd,0.06753005028286588,NA
592,sim_moose,-0.04776422315018736,NA
592,sim_squirrel,0.06371232841402888,NA
592,sim_hare,0.20908770118181746,NA
592,sim_wolf,0.19637664103313907,NA
592,sim_lynx,0.18854344909673637,NA
592,sim_fisher,0.029756171924230516,NA
592,NA,NA,sim_global
593,(Intercept),-1.3030181082127035,NA
593,sim_nat_land,-0.011669492827847443,NA
593,sim_wide_lf,0.6024474531117917,NA
593,sim_wtd,0.0583708537683435,NA
593,sim_moose,-0.10175261759658955,NA
593,sim_squirrel,0.04693519036266096,NA
593,sim_hare,0.1662960671906022,NA
593,sim_wolf,0.17599823986536606,NA
593,sim_lynx,0.16223849928171394,NA
593,sim_fisher,0.026742083504726274,NA
593,NA,NA,sim_global
594,(Intercept),-1.3735458506326315,NA
594,sim_nat_land,-0.2875595800849313,NA
594,sim_wide_lf,0.4956987947075511,NA
594,sim_wtd,0.03432701630922376,NA
594,sim_moose,-0.09221520461020552,NA
594,sim_squirrel,0.0882857512757278,NA
594,sim_hare,0.20548208614388752,NA
594,sim_wolf,0.2114549934530757,NA
594,sim_lynx,0.1804770137752274,NA
594,sim_fisher,0.022923672967097016,NA
594,NA,NA,sim_global
595,(Intercept),-1.321381857135373,NA
595,sim_nat_land,-0.598059349995596,NA
595,sim_wide_lf,0.7283284887135861,NA
595,sim_wtd,0.08621394644769817,NA
595,sim_moose,-0.05761093933836986,NA
595,sim_squirrel,0.06267939660745406,NA
595,sim_hare,0.13277709501634105,NA
595,sim_wolf,0.21295579466135134,NA
595,sim_lynx,0.16261404256615852,NA
595,sim_fisher,0.00926490716158403,NA
595,NA,NA,sim_global
596,(Intercept),-1.474744214165815,NA
596,sim_nat_land,-0.38754604523951014,NA
596,sim_wide_lf,0.46128643713114903,NA
596,sim_wtd,0.030828413448687746,NA
596,sim_moose,-0.07771696843533017,NA
596,sim_squirrel,0.11485294628021356,NA
596,sim_hare,0.22654321258522334,NA
596,sim_wolf,0.2036464066051616,NA
596,sim_lynx,0.1980492171851978,NA
596,sim_fisher,0.030405357769608767,NA
596,NA,NA,sim_global
597,(Intercept),-1.4250673334773647,NA
597,sim_nat_land,-0.2920883770390449,NA
597,sim_wide_lf,0.4409406864110915,NA
597,sim_wtd,0.062010350749959475,NA
597,sim_moose,-0.054580447309856665,NA
597,sim_squirrel,0.08138767057678489,NA
597,sim_hare,0.15329930240360673,NA
597,sim_wolf,0.1996111885542122,NA
597,sim_lynx,0.1800739137870306,NA
597,sim_fisher,0.002478892268437714,NA
597,NA,NA,sim_global
598,(Intercept),-1.6751396170192179,NA
598,sim_nat_land,-0.22706099150717307,NA
598,sim_wide_lf,0.41924722549324656,NA
598,sim_wtd,0.03579748132228332,NA
598,sim_moose,-0.06374097072182602,NA
598,sim_squirrel,0.10734530268558312,NA
598,sim_hare,0.17805571353199232,NA
598,sim_wolf,0.19725190188259978,NA
598,sim_lynx,0.1387145930954893,NA
598,sim_fisher,0.06274793705561975,NA
598,NA,NA,sim_global
599,(Intercept),-1.5254953572190417,NA
599,sim_nat_land,-0.2919854308476679,NA
599,sim_wide_lf,0.48817074375410585,NA
599,sim_wtd,0.023436400523973208,NA
599,sim_moose,-0.05898667645232955,NA
599,sim_squirrel,0.029971135553712808,NA
599,sim_hare,0.25485163142782397,NA
599,sim_wolf,0.18885161636231027,NA
599,sim_lynx,0.13202561395703616,NA
599,sim_fisher,0.049425203653953476,NA
599,NA,NA,sim_global
600,(Intercept),-1.0868160072008015,NA
600,sim_nat_land,-0.41824028558312887,NA
600,sim_wide_lf,0.6570050966024947,NA
600,sim_wtd,0.005694778924451645,NA
600,sim_moose,-0.128856915894475,NA
600,sim_squirrel,0.0250578277565845,NA
600,sim_hare,0.21478394822755592,NA
600,sim_wolf,0.18417819769809884,NA
600,sim_lynx,0.23263941032945573,NA
600,sim_fisher,-0.021769653357041126,NA
600,NA,NA,sim_global
601,(Intercept),-1.1254966293688222,NA
601,sim_nat_land,-0.5058068232406292,NA
601,sim_wide_lf,0.23762284667619055,NA
601,sim_wtd,0.08635792756732825,NA
601,sim_moose,-0.06559173332938198,NA
601,sim_squirrel,0.06477176820073399,NA
601,sim_hare,0.20052623581952894,NA
601,sim_wolf,0.17523571752698558,NA
601,sim_lynx,0.1768112104750787,NA
601,sim_fisher,0.01819421851695767,NA
601,NA,NA,sim_global
602,(Intercept),-1.2688925801683557,NA
602,sim_nat_land,-0.5501378420868934,NA
602,sim_wide_lf,0.49270568606754295,NA
602,sim_wtd,0.028124480043841334,NA
602,sim_moose,-0.04639543813283761,NA
602,sim_squirrel,0.06464528786526363,NA
602,sim_hare,0.19635323192799375,NA
602,sim_wolf,0.18096798000065337,NA
602,sim_lynx,0.1990764174513897,NA
602,sim_fisher,0.03431542760401294,NA
602,NA,NA,sim_global
603,(Intercept),-0.9310744443505101,NA
603,sim_nat_land,-0.5659991923544023,NA
603,sim_wide_lf,0.40771102001237247,NA
603,sim_wtd,0.03334707609026325,NA
603,sim_moose,-0.052474843395977376,NA
603,sim_squirrel,0.06548949355677133,NA
603,sim_hare,0.1713556610479503,NA
603,sim_wolf,0.20212078688365454,NA
603,sim_lynx,0.18395297488326215,NA
603,sim_fisher,-0.031131872485650594,NA
603,NA,NA,sim_global
604,(Intercept),-1.3698807301045253,NA
604,sim_nat_land,-0.5416031297894646,NA
604,sim_wide_lf,0.34961497989549734,NA
604,sim_wtd,0.05472694493551389,NA
604,sim_moose,-0.04920867308349372,NA
604,sim_squirrel,0.05993397015912258,NA
604,sim_hare,0.19251659733747573,NA
604,sim_wolf,0.19889120065415633,NA
604,sim_lynx,0.17025090474858745,NA
604,sim_fisher,0.050496766288908104,NA
604,NA,NA,sim_global
605,(Intercept),-1.284424261496686,NA
605,sim_nat_land,-0.24373575492569954,NA
605,sim_wide_lf,0.4775596020391421,NA
605,sim_wtd,0.07416645197850952,NA
605,sim_moose,-0.07892829612677736,NA
605,sim_squirrel,0.05495862660198976,NA
605,sim_hare,0.16908436829932205,NA
605,sim_wolf,0.18435337308134953,NA
605,sim_lynx,0.18421576454164224,NA
605,sim_fisher,0.016176053514249288,NA
605,NA,NA,sim_global
606,(Intercept),-1.5151416933022281,NA
606,sim_nat_land,-0.2291510436207822,NA
606,sim_wide_lf,0.6072922959551832,NA
606,sim_wtd,0.08848872316147421,NA
606,sim_moose,-0.09687272276766494,NA
606,sim_squirrel,0.08759128950420397,NA
606,sim_hare,0.1704220633770081,NA
606,sim_wolf,0.20368863390455938,NA
606,sim_lynx,0.16022854047282675,NA
606,sim_fisher,-0.008901743865537147,NA
606,NA,NA,sim_global
607,(Intercept),-1.3336816984363575,NA
607,sim_nat_land,-0.35837558145596404,NA
607,sim_wide_lf,0.5808397639624361,NA
607,sim_wtd,0.06394673550218682,NA
607,sim_moose,-0.05153594590612126,NA
607,sim_squirrel,0.07212690660411786,NA
607,sim_hare,0.20963609638231245,NA
607,sim_wolf,0.20653031863531035,NA
607,sim_lynx,0.14572860266943474,NA
607,sim_fisher,0.010039293536184508,NA
607,NA,NA,sim_global
608,(Intercept),-1.241298368934888,NA
608,sim_nat_land,-0.8074696462356508,NA
608,sim_wide_lf,0.1298791654695729,NA
608,sim_wtd,-0.023008978466323618,NA
608,sim_moose,-0.04714046541124437,NA
608,sim_squirrel,0.09097937715716409,NA
608,sim_hare,0.20598433302130179,NA
608,sim_wolf,0.2048182141190646,NA
608,sim_lynx,0.12173414552184653,NA
608,sim_fisher,0.0940152283001692,NA
608,NA,NA,sim_global
609,(Intercept),-1.327035970646249,NA
609,sim_nat_land,-0.5603087152008904,NA
609,sim_wide_lf,0.46225722083389886,NA
609,sim_wtd,0.0773727048265791,NA
609,sim_moose,-0.07314096826671079,NA
609,sim_squirrel,0.06541530205954643,NA
609,sim_hare,0.2108114263053449,NA
609,sim_wolf,0.19347789871552273,NA
609,sim_lynx,0.16689392050697804,NA
609,sim_fisher,-0.024165745500277436,NA
609,NA,NA,sim_global
610,(Intercept),-1.0875335460340518,NA
610,sim_nat_land,-0.6116333717203761,NA
610,sim_wide_lf,0.23920951947255273,NA
610,sim_wtd,-0.042341936088515275,NA
610,sim_moose,-0.07759306839929098,NA
610,sim_squirrel,0.08340976673593861,NA
610,sim_hare,0.1720351458702769,NA
610,sim_wolf,0.17217486947595773,NA
610,sim_lynx,0.18993319536526884,NA
610,sim_fisher,0.051613099844215776,NA
610,NA,NA,sim_global
611,(Intercept),-1.565489465245462,NA
611,sim_nat_land,-0.6593826397736742,NA
611,sim_wide_lf,0.4697751194867892,NA
611,sim_wtd,0.039125400448507305,NA
611,sim_moose,-0.018402894403183722,NA
611,sim_squirrel,0.10477014747489655,NA
611,sim_hare,0.21570005451936755,NA
611,sim_wolf,0.1367289396231841,NA
611,sim_lynx,0.1867770999633792,NA
611,sim_fisher,0.020264003193795992,NA
611,NA,NA,sim_global
612,(Intercept),-1.9070892274261655,NA
612,sim_nat_land,-0.2003616499285852,NA
612,sim_wide_lf,0.6349597857741618,NA
612,sim_wtd,0.09482924218222985,NA
612,sim_moose,-0.061085040942819496,NA
612,sim_squirrel,0.11026861498876665,NA
612,sim_hare,0.22929498687984615,NA
612,sim_wolf,0.2036430738849826,NA
612,sim_lynx,0.16872952894624926,NA
612,sim_fisher,0.053449627392689325,NA
612,NA,NA,sim_global
613,(Intercept),-1.3414743371365536,NA
613,sim_nat_land,-0.36755481958020964,NA
613,sim_wide_lf,0.4115541610471688,NA
613,sim_wtd,0.06691235542569562,NA
613,sim_moose,-0.07908814750170812,NA
613,sim_squirrel,0.05578362920737215,NA
613,sim_hare,0.212347796093385,NA
613,sim_wolf,0.22510235207821738,NA
613,sim_lynx,0.1614730919721578,NA
613,sim_fisher,0.01586364212389152,NA
613,NA,NA,sim_global
614,(Intercept),-1.4334211988370436,NA
614,sim_nat_land,-0.44097473004242166,NA
614,sim_wide_lf,0.584647818915963,NA
614,sim_wtd,0.07713114783692618,NA
614,sim_moose,-0.06606471224132057,NA
614,sim_squirrel,0.05479554660998446,NA
614,sim_hare,0.18524415300191827,NA
614,sim_wolf,0.19224415335476217,NA
614,sim_lynx,0.17461376167896697,NA
614,sim_fisher,0.03320629925195229,NA
614,NA,NA,sim_global
615,(Intercept),-1.1935661896320655,NA
615,sim_nat_land,-0.07602719909481673,NA
615,sim_wide_lf,0.44250480233359035,NA
615,sim_wtd,0.09416198271901946,NA
615,sim_moose,-0.062339499120394035,NA
615,sim_squirrel,0.052468081441856676,NA
615,sim_hare,0.1745153110143819,NA
615,sim_wolf,0.15970493246094414,NA
615,sim_lynx,0.1750772369629746,NA
615,sim_fisher,-0.03494984873733229,NA
615,NA,NA,sim_global
616,(Intercept),-1.0063739262687619,NA
616,sim_nat_land,-0.25993087149783345,NA
616,sim_wide_lf,0.23619494272145877,NA
616,sim_wtd,0.08851152901471765,NA
616,sim_moose,-0.07001366563615552,NA
616,sim_squirrel,0.05469489293895454,NA
616,sim_hare,0.14071718105116854,NA
616,sim_wolf,0.14621049128233946,NA
616,sim_lynx,0.17870029709350255,NA
616,sim_fisher,-0.019967805547530817,NA
616,NA,NA,sim_global
617,(Intercept),-1.5157390597670581,NA
617,sim_nat_land,-0.3451310117557621,NA
617,sim_wide_lf,0.6638517128048316,NA
617,sim_wtd,0.06578456914415771,NA
617,sim_moose,-0.07609804931423209,NA
617,sim_squirrel,0.09315110689016166,NA
617,sim_hare,0.20789782269472995,NA
617,sim_wolf,0.1884939424233137,NA
617,sim_lynx,0.16851238199487578,NA
617,sim_fisher,0.017435637393953405,NA
617,NA,NA,sim_global_int
618,(Intercept),-2.028137577242915,NA
618,sim_nat_land,-0.3123237568144903,NA
618,sim_wide_lf,0.43264391500330435,NA
618,sim_wtd,0.114551390982154,NA
618,sim_moose,-0.06521503141831886,NA
618,sim_squirrel,0.09818821341010689,NA
618,sim_hare,0.26562218733408827,NA
618,sim_wolf,0.18568908016327834,NA
618,sim_lynx,0.2288870262573674,NA
618,sim_fisher,0.021024295716450463,NA
618,NA,NA,sim_global
619,(Intercept),-0.9694522458580317,NA
619,sim_nat_land,-0.6424036404504222,NA
619,sim_wide_lf,0.31517481728942454,NA
619,sim_wtd,0.05308689199587972,NA
619,sim_moose,-0.05419900669726482,NA
619,sim_squirrel,0.04578427264074023,NA
619,sim_hare,0.21883647430413097,NA
619,sim_wolf,0.21288662465966196,NA
619,sim_lynx,0.11142654008014044,NA
619,sim_fisher,0.017063629575247593,NA
619,NA,NA,sim_global
620,(Intercept),-1.463791254203431,NA
620,sim_nat_land,-0.5867418089415672,NA
620,sim_wide_lf,0.1626919990810875,NA
620,sim_wtd,0.08313409238824175,NA
620,sim_moose,-0.02022664383569027,NA
620,sim_squirrel,0.09315355210986487,NA
620,sim_hare,0.18168238281972154,NA
620,sim_wolf,0.1839153452380059,NA
620,sim_lynx,0.16664291183371688,NA
620,sim_fisher,0.05983176086900287,NA
620,NA,NA,sim_global
621,(Intercept),-1.8077516804077889,NA
621,sim_nat_land,-0.2898141421940592,NA
621,sim_wide_lf,0.5792483430024724,NA
621,sim_wtd,0.09311244325722073,NA
621,sim_moose,-0.06719116099199052,NA
621,sim_squirrel,0.1180346574757976,NA
621,sim_hare,0.246047477149355,NA
621,sim_wolf,0.23590620685298452,NA
621,sim_lynx,0.15740936723118487,NA
621,sim_fisher,-0.02622043287996489,NA
621,NA,NA,sim_global
622,(Intercept),-1.638518245374774,NA
622,sim_nat_land,-0.33885555074174006,NA
622,sim_wide_lf,0.6529046364089827,NA
622,sim_wtd,9.819818704635145e-4,NA
622,sim_moose,-0.061635044357353105,NA
622,sim_squirrel,0.0891469218777973,NA
622,sim_hare,0.22020872800201174,NA
622,sim_wolf,0.19582971584015618,NA
622,sim_lynx,0.1875645293323479,NA
622,sim_fisher,0.031963214918935785,NA
622,NA,NA,sim_global
623,(Intercept),-1.4314679254692426,NA
623,sim_nat_land,-0.365107038271126,NA
623,sim_wide_lf,0.5389820062503361,NA
623,sim_wtd,0.06743180747505131,NA
623,sim_moose,-0.07313562982167951,NA
623,sim_squirrel,0.1093915875844419,NA
623,sim_hare,0.16641818106858294,NA
623,sim_wolf,0.1839302747892967,NA
623,sim_lynx,0.1685845978910886,NA
623,sim_fisher,0.061420152848478404,NA
623,NA,NA,sim_global
624,(Intercept),-1.4388350937399914,NA
624,sim_nat_land,-0.5335105298438791,NA
624,sim_wide_lf,0.6362100143415359,NA
624,sim_wtd,0.08459996121152036,NA
624,sim_moose,-0.07432892093305336,NA
624,sim_squirrel,0.09981396477861405,NA
624,sim_hare,0.17506680741631672,NA
624,sim_wolf,0.17545260724772888,NA
624,sim_lynx,0.1808757714025133,NA
624,sim_fisher,0.009706713715208048,NA
624,NA,NA,sim_global
625,(Intercept),-1.3743793619275857,NA
625,sim_nat_land,-0.2580357554018171,NA
625,sim_wide_lf,0.43658620033572704,NA
625,sim_wtd,0.011593126990431146,NA
625,sim_moose,-0.04936981095240969,NA
625,sim_squirrel,0.06343711269379027,NA
625,sim_hare,0.1896427445484839,NA
625,sim_wolf,0.21083379642444755,NA
625,sim_lynx,0.19076319902451105,NA
625,sim_fisher,-0.0015937499438581806,NA
625,NA,NA,sim_global
626,(Intercept),-2.033071962522696,NA
626,sim_nat_land,-0.6261346510635056,NA
626,sim_wide_lf,0.4411563868241875,NA
626,sim_wtd,0.09893968142747073,NA
626,sim_moose,-0.04331700544911133,NA
626,sim_squirrel,0.10289289001885661,NA
626,sim_hare,0.2584254496404678,NA
626,sim_wolf,0.22081276039403716,NA
626,sim_lynx,0.20526319259239645,NA
626,sim_fisher,0.05728428540574458,NA
626,NA,NA,sim_global
627,(Intercept),-1.9202889342079512,NA
627,sim_nat_land,-0.2693803971178026,NA
627,sim_wide_lf,0.5450195266226314,NA
627,sim_wtd,0.09131918473246663,NA
627,sim_moose,-0.02568972173368806,NA
627,sim_squirrel,0.10049794200570036,NA
627,sim_hare,0.183082169231164,NA
627,sim_wolf,0.14165978983195054,NA
627,sim_lynx,0.21876641744903813,NA
627,sim_fisher,0.02944358284248935,NA
627,NA,NA,sim_global
628,(Intercept),-1.4525799963020365,NA
628,sim_nat_land,-0.4919319282097132,NA
628,sim_wide_lf,0.3982357653446691,NA
628,sim_wtd,0.1239495518180008,NA
628,sim_moose,-0.040233522454733175,NA
628,sim_squirrel,0.06951416554939098,NA
628,sim_hare,0.16523122069594026,NA
628,sim_wolf,0.18442061100185952,NA
628,sim_lynx,0.12741227291206111,NA
628,sim_fisher,0.03209596120602412,NA
628,NA,NA,sim_global
629,(Intercept),-2.180662300695511,NA
629,sim_nat_land,-0.3023331724075903,NA
629,sim_wide_lf,0.7167378488441112,NA
629,sim_wtd,0.028421054304557342,NA
629,sim_moose,-0.033824594470936845,NA
629,sim_squirrel,0.08401705178013258,NA
629,sim_hare,0.2254850271677323,NA
629,sim_wolf,0.21651240093659152,NA
629,sim_lynx,0.2271423874249059,NA
629,sim_fisher,0.05483232881189674,NA
629,NA,NA,sim_global_int
630,(Intercept),-1.3516118447460734,NA
630,sim_nat_land,-0.39232354844321404,NA
630,sim_wide_lf,0.5361227805070486,NA
630,sim_wtd,0.021646953617687165,NA
630,sim_moose,-0.04852725216204235,NA
630,sim_squirrel,0.08103769046429082,NA
630,sim_hare,0.1844877500057719,NA
630,sim_wolf,0.23051030883826967,NA
630,sim_lynx,0.1836687887300925,NA
630,sim_fisher,-0.007858383835244984,NA
630,NA,NA,sim_global
631,(Intercept),-1.4723440460960482,NA
631,sim_nat_land,-0.4353864281347428,NA
631,sim_wide_lf,0.39690304948737093,NA
631,sim_wtd,0.019923308647744425,NA
631,sim_moose,-0.008828173764523335,NA
631,sim_squirrel,0.12795562081114736,NA
631,sim_hare,0.16576850577934926,NA
631,sim_wolf,0.1822006685244938,NA
631,sim_lynx,0.17524779015406175,NA
631,sim_fisher,0.042928494716955826,NA
631,NA,NA,sim_global
632,(Intercept),-1.1070451335083704,NA
632,sim_nat_land,-0.5878529556227423,NA
632,sim_wide_lf,0.372440600605621,NA
632,sim_wtd,0.09621662187140922,NA
632,sim_moose,-0.06230126123964988,NA
632,sim_squirrel,0.10439230171370842,NA
632,sim_hare,0.1804784575752127,NA
632,sim_wolf,0.17387293577370816,NA
632,sim_lynx,0.1453555199269695,NA
632,sim_fisher,0.035969638866412516,NA
632,NA,NA,sim_global
633,(Intercept),-1.2857781903538261,NA
633,sim_nat_land,-0.6470344244105313,NA
633,sim_wide_lf,0.5135725561993179,NA
633,sim_wtd,0.05252999753820478,NA
633,sim_moose,-0.0891014014661862,NA
633,sim_squirrel,0.08041104222380305,NA
633,sim_hare,0.20889845481371072,NA
633,sim_wolf,0.14793052255960026,NA
633,sim_lynx,0.20072330710117142,NA
633,sim_fisher,-0.0018802323301378228,NA
633,NA,NA,sim_global
634,(Intercept),-1.3697545772211575,NA
634,sim_nat_land,-0.701948419182911,NA
634,sim_wide_lf,0.45667310211919176,NA
634,sim_wtd,0.12829073766409327,NA
634,sim_moose,-0.04245309175290496,NA
634,sim_squirrel,0.11508491744470875,NA
634,sim_hare,0.15369058554135784,NA
634,sim_wolf,0.19530866429091145,NA
634,sim_lynx,0.19734242221474269,NA
634,sim_fisher,0.0467777674460116,NA
634,NA,NA,sim_global
635,(Intercept),-1.4711114195053705,NA
635,sim_nat_land,-0.5063870248471178,NA
635,sim_wide_lf,0.4517725425772913,NA
635,sim_wtd,0.08182862285848432,NA
635,sim_moose,-0.06751479939698495,NA
635,sim_squirrel,0.07992683328490888,NA
635,sim_hare,0.19148789171338232,NA
635,sim_wolf,0.18163249925675903,NA
635,sim_lynx,0.22976671248810898,NA
635,sim_fisher,0.04639240561222738,NA
635,NA,NA,sim_global
636,(Intercept),-1.2034662186539982,NA
636,sim_nat_land,-0.22777410295232312,NA
636,sim_wide_lf,0.46417079099644604,NA
636,sim_wtd,0.03600706005430046,NA
636,sim_moose,-0.07134158831662568,NA
636,sim_squirrel,0.05715936337009195,NA
636,sim_hare,0.16042282308388645,NA
636,sim_wolf,0.1883844628145582,NA
636,sim_lynx,0.16860028355982212,NA
636,sim_fisher,0.0013143639525662098,NA
636,NA,NA,sim_global_int
637,(Intercept),-1.6327685629536566,NA
637,sim_nat_land,-0.4189487473231942,NA
637,sim_wide_lf,0.5102474946629563,NA
637,sim_wtd,0.019606210694555565,NA
637,sim_moose,-0.03212186911804112,NA
637,sim_squirrel,0.12335878723025415,NA
637,sim_hare,0.21295955257708082,NA
637,sim_wolf,0.1971309140149039,NA
637,sim_lynx,0.18371794262033359,NA
637,sim_fisher,-0.01758135599332976,NA
637,NA,NA,sim_global
638,(Intercept),-1.3386054102820186,NA
638,sim_nat_land,-0.23986861134530485,NA
638,sim_wide_lf,0.3272149791348325,NA
638,sim_wtd,0.09226574584137442,NA
638,sim_moose,-0.025761727183876277,NA
638,sim_squirrel,0.020075680734716023,NA
638,sim_hare,0.18950635087574702,NA
638,sim_wolf,0.19337671439860799,NA
638,sim_lynx,0.2266995753880236,NA
638,sim_fisher,-0.00622816251037625,NA
638,NA,NA,sim_global
639,(Intercept),-1.2169148088323283,NA
639,sim_nat_land,-0.40974723691835924,NA
639,sim_wide_lf,0.19253342191570938,NA
639,sim_wtd,0.011199559782126915,NA
639,sim_moose,-0.06252953830743113,NA
639,sim_squirrel,0.11784178429207037,NA
639,sim_hare,0.17796706898371786,NA
639,sim_wolf,0.2225319843093427,NA
639,sim_lynx,0.1121374423465783,NA
639,sim_fisher,0.008471986704879073,NA
639,NA,NA,sim_global_int
640,(Intercept),-1.4085485798811725,NA
640,sim_nat_land,-0.3393057629037321,NA
640,sim_wide_lf,0.7100941049447496,NA
640,sim_wtd,-0.01591650729041113,NA
640,sim_moose,-0.06712923717695149,NA
640,sim_squirrel,0.10084501785786201,NA
640,sim_hare,0.1859151152075669,NA
640,sim_wolf,0.2076602545930481,NA
640,sim_lynx,0.16010394100224867,NA
640,sim_fisher,0.029040022237525682,NA
640,NA,NA,sim_global
641,(Intercept),-1.428590927832339,NA
641,sim_nat_land,-0.5552051121914194,NA
641,sim_wide_lf,0.4620099120422381,NA
641,sim_wtd,0.07721554362425909,NA
641,sim_moose,-0.0529815184055351,NA
641,sim_squirrel,0.06330525062775343,NA
641,sim_hare,0.19890623182504819,NA
641,sim_wolf,0.1876505096197566,NA
641,sim_lynx,0.1647540481086509,NA
641,sim_fisher,0.04090455853204217,NA
641,NA,NA,sim_global
642,(Intercept),-1.454468739795535,NA
642,sim_nat_land,-0.4554641441152751,NA
642,sim_wide_lf,0.6331610155281148,NA
642,sim_wtd,-0.01445867778682194,NA
642,sim_moose,-0.12505189025010027,NA
642,sim_squirrel,0.10539258795448331,NA
642,sim_hare,0.18365847029588264,NA
642,sim_wolf,0.25092194221884623,NA
642,sim_lynx,0.2102093992220423,NA
642,sim_fisher,0.03549014525987186,NA
642,NA,NA,sim_global
643,(Intercept),-1.708173864585347,NA
643,sim_nat_land,-0.5212336428825216,NA
643,sim_wide_lf,0.5907795538588569,NA
643,sim_wtd,0.11082720342607545,NA
643,sim_moose,-0.06686913678003979,NA
643,sim_squirrel,0.10901259453883097,NA
643,sim_hare,0.20393268283583577,NA
643,sim_wolf,0.15681872075747305,NA
643,sim_lynx,0.19093242792860682,NA
643,sim_fisher,0.0367653210976034,NA
643,NA,NA,sim_global
644,(Intercept),-1.844677651770184,NA
644,sim_nat_land,-0.3475814471581816,NA
644,sim_wide_lf,0.5707001585655581,NA
644,sim_wtd,0.07313045916571491,NA
644,sim_moose,-0.029146829451498133,NA
644,sim_squirrel,0.089304255163424065,NA
644,sim_hare,0.1924656990941246,NA
644,sim_wolf,0.2154453579653015,NA
644,sim_lynx,0.1992169198262668,NA
644,sim_fisher,0.0343183292595782,NA
644,NA,NA,sim_global
645,(Intercept),-1.0535341422601112,NA
645,sim_nat_land,-0.404938928373917,NA
645,sim_wide_lf,0.17275538484518937,NA
645,sim_wtd,0.018974370308295782,NA
645,sim_moose,-0.07024890634506736,NA
645,sim_squirrel,0.04562517197915689,NA
645,sim_hare,0.2228574414115907,NA
645,sim_wolf,0.11862313787629011,NA
645,sim_lynx,0.1524430777685532,NA
645,sim_fisher,0.008541058355850768,NA
645,NA,NA,sim_global_int
646,(Intercept),-1.231163153237571,NA
646,sim_nat_land,-0.29374617036340045,NA
646,sim_wide_lf,0.43663539854520933,NA
646,sim_wtd,0.07640446687329246,NA
