array,site,buff_dist,harvest,pipeline,roads,seismic_lines,seismic_lines_3D,trails,transmission_lines,veg_edges,wells,lc_grassland,lc_coniferous,lc_broadleaf,lc_mixed,lc_developed,lc_shrub,osm_industrial
LU13,LU13_08,4750,0.029496795,0.024960300000000008,0.002768021,0.005505973999999998,0.008280511,5.89365e-4,0.013384486000000003,0.007588716000000001,0.001985467,0.016783655,0.836332972,0.061765997999999996,0.030374166,0,0.05433036400000002,0.007582527
LU13,LU13_43,4750,0.033314661000000016,0.027495928000000006,0.0033345639999999995,0.0063290160000000015,0.011831073,5.763829999999999e-4,0.013582190000000003,0.008577116000000003,0.0020630870000000003,0.015707954000000007,0.818420743,0.064094302,0.030424418,0,0.070939738,0.012892578999999998
LU13,LU13_41,4750,0.018620514000000008,0.024603093,0.0024224530000000006,0.005765144,0.005497884,6.2012e-4,0.013824462000000003,0.006860378,0.001939942,0.020053777000000005,0.8442750010000002,0.047238397000000015,0.03623249,0,0.051787489,0.0031534860000000005
LU13,LU13_59,4750,0.019592232999999994,0.024421906000000007,0.0029220579999999995,0.005429714,0,6.90759e-4,0.009951056999999998,0.007327335,0.0032118289999999994,0.028034578,0.8638991180000004,0.008940685,0.028395089000000005,0,0.07073053000000003,0.0031821019999999996
LU13,LU13_06,4750,0.004041921,0.02769603,0.002746236,0.0049834560000000016,2.66e-6,3.2674600000000005e-4,0.012946447,0.0071034370000000015,0.0018802719999999999,0.02896073400000001,0.8587459160000006,0.039754265999999996,0.031378705,0,0.040747532999999996,0.0029782339999999997
LU13,LU13_14,4750,0.011483490999999995,0.027129125999999993,0.002479692,0.005413729,0.004495180000000001,5.513949999999999e-4,0.013997823000000003,0.00673963,0.0018232030000000002,0.02458335400000001,0.84728104,0.044792978,0.037214864,0,0.045204812999999996,0.003183101
LU13,LU13_52,4750,0.08711672800000003,0,0.002579613,0.012014662,0,0.002830282,0,0.005995017999999999,0.015636837999999997,0.010615766999999998,0.776609308,0.016561112000000006,0.0019674209999999996,0,0.1942463910000001,0.0031928350000000006
LU13,LU13_36,4750,0.042079456,0.002934473,0.002557323,0.011047942,0,0.002086523,0,0.0062607639999999985,0.012491819999999995,0.010367158999999997,0.756257057,0.01197295,0,0,0.22140283300000005,0.0035462340000000005
LU13,LU13_38,4750,0.0201085,0.006377232999999999,0.00263895,0.010419542,0,0.0015523210000000002,0,0.0062867489999999995,0.009901476999999999,0.009332995,0.778104428,0.010160932,0,0,0.20240164600000005,0.002778189
LU13,LU13_20,4750,0.035079469,0.032005509,0.005479649,0.0071407000000000016,0.035699882,4.11556e-4,0.019592551,0.012155866,0.007352942,0.024661187,0.819298908,0.03877561800000001,0.024339999,0.01051647,0.069973501,0.022276531
LU13,LU13_17,4750,0.036642792,0.031290533999999995,0.005184476,0.0071564739999999995,0.031647148000000014,8.126549999999999e-4,0.01485802,0.011639992,0.005310925,0.016487837,0.7893706089999998,0.04802172000000001,0.048345812,0.007161201000000002,0.080218162,0.022521958
LU13,LU13_56,4750,0.03351209400000001,0.031013647999999994,0.005087276,0.007753726000000002,0.034563425,9.348430000000003e-4,0.010903862,0.011081378999999997,0.008929586999999998,0.013657619000000003,0.7813251669999998,0.05661638700000002,0.051974338,0.005785444,0.08100262100000002,0.021034774840000003
LU13,LU13_49,4750,0.021927621,0.029972738,0.006213599,0.008531122,0.04895825800000001,6.31557e-4,0.018925877000000008,0.013307779,0.013959948000000002,0.023852047999999994,0.8271799320000004,0.040313200000000014,0.025636128999999994,0.017668336000000014,0.04871369800000003,0.042608444999999995
LU13,LU13_70,4750,4.756790000000002e-4,0.026314752000000007,0.006292868,0.009895649999999999,0.060432395,6.124129999999999e-4,0.012946681,0.012359493,0.017262763999999996,0.020226544,0.868500525,0.020590142999999995,0.021798407000000006,0.020664721,0.027859501999999994,0.055557715
LU13,LU13_11,4750,4.4604400000000004e-4,0.028080061,0.005919903000000001,0.010093645,0.06206319100000001,7.39632e-4,0.0069085089999999984,0.012096515000000004,0.018200678,0.01438673,0.8441348590000002,0.009049357999999999,0.050571312000000014,0.011556029,0.057202874,0.023241418
LU15,LU15_44,4750,0,0.015199152999999998,0.00247048,0.008413126999999998,0,8.02e-5,0,0.002747937,0.0077662289999999995,0.05233128400000001,0.800985064,0.05831571400000001,0.044890933999999987,0.015464807999999998,0.028012196,0.0034066720000000003
LU15,LU15_11,4750,0,0.012509638,0.0021529510000000006,0.007037394,0.0019894619999999996,1.43814e-4,0,0.002393358,0.007924171000000002,0.033796005999999996,0.8975232479999998,0.022622987999999993,0.026387891000000007,0.013755420999999999,0.005914446999999998,0.003911893999999999
LU15,LU15_19,4750,0,0.013946302000000004,0.002263307,0.007500641999999998,9.1e-5,1.40612e-4,0,0.002513021,0.007447525999999997,0.042977789,0.8430352390000002,0.047263434999999986,0.04267869200000002,0.014664149999999999,0.009380695,0.003893175
LU15,LU15_07,4750,0,0.012467069999999999,0.002988677,0.011408704999999996,0,1.1370000000000001e-4,0,0.003469329,0.0066402619999999975,0.07660221900000003,0.6080249649999998,0.04546578199999998,0.11338879799999997,0.022340389,0.133822164,0.005010655
LU15,LU15_34,4750,0,0.015233709,0.0035133699999999996,0.01491035,0,1.19e-4,0,0.004425139,0.007889836,0.04476053499999998,0.608846563,0.026212799,0.095072688,0.02464043,0.19932371999999995,0.009782688
LU15,LU15_37,4750,0,0.015759559,0.002692371,0.009512157999999998,0,3.04687e-4,0,0.002970242,0.007931263,0.023162238999999994,0.931126356,9.283719999999999e-4,0.018502874000000006,0.017258680000000005,0.009021478999999994,0.004550221
LU15,LU15_18,4750,0,0.014954747,0.002664155,0.009838429,0,8.030000000000003e-5,0,0.003101144,0.007720536999999998,0.08244832199999998,0.6975244789999998,0.030693967,0.074707562,0.01796081500000001,0.096309174,0.004111844000000001
LU15,LU15_43,4750,0,0.01583970399999999,0.002628257,0.009052547,0,3.47e-5,0,0.002927559,0.007896451,0.06923930899999997,0.7673154409999998,0.044015788,0.050559377000000016,0.01697453600000001,0.051895548000000014,0.00285322
LU15,LU15_10,4750,0,0.014474815000000004,0.002355456,0.00927025,0,3.6790000000000005e-5,0,0.0026269909999999995,0.007744951000000001,0.07791049,0.7166014860000002,0.046101206,0.062122753,0.015223852,0.082040213,0.0024137909999999998
LU15,LU15_58,4750,0,0.010478433999999998,0.001520918,0.009756377999999998,0,3.609000000000001e-5,0,0.001655007,0.005595933,0.08021364200000003,0.6784726109999998,0.06401708199999998,0.066966338,0.010495085,0.099835243,0.0019697820000000002
LU15,LU15_08,4750,0.008807044,0.010730996,0.001811856,0.0060912139999999984,0.004152206,2.0678300000000004e-4,0,0.002048479,0.008330183000000003,0.04583239700000002,0.8761753000000002,0.016084982,0.047207361,0.010504384,0.004195574999999997,0.0032210150000000002
LU15,LU15_12,4750,0,0.014763711999999997,0.002433615000000001,0.008091285,0.004005643999999998,3.55839e-4,0,0.0028925179999999997,0.008593889,0.04452856,0.90987932,0.002266414,0.0188771,0.014560156,0.009888448999999997,0.004790328
LU15,LU15_17,4750,0,0.018101883,0.001057085,0.006635116,0.014146445,2.9294600000000004e-4,0,0.002798273,0.00810406,0.04866285600000001,0.8399958170000006,0.007569288,0.058796489,0.004529137000000002,0.040446411999999994,0.0028104060000000005
LU15,LU15_01,4750,0,0.009331255,0.002342888,0.014585818,0,4.6508899999999996e-4,0,0.003567632,0.005887035000000001,0.11582310400000002,0.4887221600000001,0,0.033783959,0.014797063,0.342534864,0.005476961999999998
LU15,LU15_26,4750,0,0.011825383999999998,0.002629486,0.013901579,0,4.013650000000001e-4,0,0.003900739,0.0065724730000000006,0.09464697500000002,0.554522703,0.001342515,0.03382810300000001,0.017269523,0.293893034,0.005030262
LU15,LU15_27,4750,0,0.012473950999999999,0.002698664000000001,0.012654112,0,4.08888e-4,0,0.004020154,0.006857308000000002,0.08214836399999997,0.6148613649999998,0.0015871600000000004,0.032371136,0.017724557000000005,0.24348330200000007,0.005057031999999999
LU15,LU15_28,4750,0,0.012580009000000003,0.002246861,0.010730453,0,4.059070000000001e-4,0,0.003500219,0.005950818,0.07122616500000004,0.7161481479999998,0.001918142,0.018078785000000007,0.015423708999999994,0.16444399400000007,0.004365504000000002
LU15,LU15_02,4750,0,0.008794541,0.001540453,0.010820770999999998,0,3.9389800000000006e-4,0,0.002725419,0.004969773000000001,0.054046281,0.7656803609999998,0.004944123,0.012878123,0.011220512,0.137180906,0.002877926
LU15,LU15_29,4750,0,0.011473769999999998,0.0021192769999999997,0.010215565000000003,0,3.72332e-4,0,0.0033941919999999994,0.0065465600000000025,0.05383965100000003,0.8249441360000004,0.0025710520000000008,0.009815940999999998,0.015000333999999999,0.081882282,0.0035104430000000007
LU15,LU15_30,4750,0,0.011312692,0.001976347,0.009877903,0,3.3387300000000005e-4,0,0.00312224,0.006009185,0.049142864000000015,0.871153625,0.001342204,0.011621770999999993,0.014500827,0.037882789,0.002970963
LU15,LU15_31,4750,0,0.010680651,0.0017954350000000002,0.008884887000000003,0,3.1964099999999996e-4,0,0.002807908,0.005244983,0.047658418000000015,0.8791317220000002,0.0045731170000000015,0.016014484000000006,0.01330445,0.028569734000000006,0.002585385
LU15,LU15_32,4750,0,0.010008733999999998,0.00159854,0.008531780999999999,0,4.75072e-4,0,0.002488917,0.0045525949999999996,0.04668977,0.886888678,0.005408978,0.015889953,0.011591773999999996,0.024288587,0.002298754
LU15,LU15_20,4750,0,0.007319576999999998,0.002400719000000001,0.012623980999999998,0,2.22877e-4,0,0.002806285,0.005159683,0.08066419200000002,0.605942401,0.05686126900000001,0.09898771899999997,0.017343074000000007,0.107147912,0.007697375999999999
LU15,LU15_21,4750,0,0.008499423999999998,0.0026964639999999995,0.011618266999999998,0,6.440000000000002e-5,0,0.003047741000000001,0.005597233000000001,0.05357402600000001,0.6036273609999998,0.059805744,0.126450601,0.01959939,0.127843595,0.005594843999999999
LU15,LU15_23,4750,0,0.010269269000000003,0.0030408740000000003,0.014202228,0,2.40847e-4,0,0.003534073000000001,0.006851966999999998,0.07655645700000002,0.6019304609999998,0.063680149,0.119145352,0.021756440000000005,0.10619708700000002,0.010904331
LU15,LU15_41,4750,0,0.01127748,0.003275179,0.015041697999999996,0,2.40847e-4,0,0.0038146369999999996,0.007152625000000002,0.060098278,0.613353411,0.05570213,0.12326012600000005,0.023618695000000006,0.121538355,0.011001813
LU15,LU15_25,4750,0,0.013141603,0.0026845989999999998,0.011020357999999996,0,9.430000000000002e-5,0,0.003125937999999999,0.006904918,0.079656883,0.650264746,0.036570779,0.09422546100000002,0.019609646999999994,0.11931680199999997,0.003479654000000001
LU15,LU15_09,4750,0,0.011143990999999995,0.0024266640000000007,0.011039515000000003,0,1.1370000000000001e-4,0,0.0028358359999999996,0.005723718,0.08167126100000002,0.629476453,0.042937227000000015,0.109897157,0.018440553000000005,0.11722166600000003,0.0033095869999999997
LU15,LU15_24,4750,0,0.008901766999999998,0.002719772000000001,0.012658773999999998,0,1.617e-4,0,0.003148133,0.005781128000000001,0.07952220500000003,0.582697367,0.058346296,0.11949071,0.019517546,0.11534036599999997,0.007276616999999999
LU15,LU15_46,4750,0,0.009827296999999999,0.002925247000000001,0.012180853,0,6.13e-5,0,0.003388426,0.006127794000000001,0.056087281999999995,0.5789502020000002,0.05861505500000001,0.13438945100000005,0.021154368000000007,0.13845953700000005,0.006871847999999999
LU15,LU15_40,4750,0,0.019993348,9.514679999999998e-4,0.006796242999999999,0.014709427999999998,2.938820000000001e-4,0,0.0031805320000000002,0.0079010940000000009,0.052206076,0.8352484010000002,0.00770882,0.056008453,0.003483434,0.045344815999999996,0.002643771
LU15,LU15_16,4750,0,0.012219104,0.001277369,0.00659537,0.011492533999999999,3.2317800000000003e-4,0,0.001804781,0.008222933,0.048031625000000015,0.8618296000000004,0.005461012,0.05555561300000001,0.006425846999999998,0.022696302999999994,0.0026919850000000005
LU15,LU15_04,4750,0,0.016558269,0.0026776129999999997,0.011893000999999999,0,1.0750000000000001e-4,0,0.003171852,0.007030029,0.037160726,0.836533667,6.160919999999999e-4,0.03959817700000001,0.018388720000000008,0.067702619,0.004127254000000001
LU15,LU15_36,4750,0,0.015792139999999993,0.002932908,0.013440663,0,1.275e-4,0,0.0036819640000000002,0.0077790210000000005,0.03772164700000001,0.751802031,0.0025351209999999996,0.075608993,0.020833235,0.111498973,0.0028676300000000012
LU15,LU15_03,4750,0,0.013469416,0.003635972,0.016524919000000006,0,1.9481700000000002e-4,0,0.0045502719999999984,0.007317917000000002,0.059575715,0.569410102,0.035696771999999995,0.11266878100000002,0.025623281999999994,0.195270225,0.010789155
LU15,LU15_15,4750,0,0.011621052999999998,0.0033034310000000003,0.016360441000000007,0,1.49758e-4,0,0.003865608,0.006286289999999998,0.056645026,0.596096254,0.045347968,0.11374068000000002,0.023856876,0.161391562,0.009965092
LU15,LU15_14,4750,0,0.013493432,0.003778773,0.016454327000000008,0,1.06424e-4,0,0.005004292,0.007417636999999999,0.07377603500000003,0.518506854,0.021860645,0.07079695600000004,0.025290950000000006,0.282605476,0.009538288
